report_id,outcome,num_ppl_fined,fine,num_ppl_arrested,prison_time,prison_time_unit
MOR25163,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR51984,Confiscation,0,0.0,0,0.0,N/A
MOR41272,No details given,0,0.0,0,0.0,N/A
MOR37660,Confiscation,0,0.0,0,0.0,N/A
MOR13710,Charged - Pending court case,0,0.0,1,0.0,N/A
MOR34279,Charged - No further details,0,0.0,0,0.0,N/A
MOR18339,Conviction - court fine & imprisonment,5,12876.2,0,462.0,Months
MOR26337,Charged - Pending court case,0,0.0,1,0.0,N/A
MOR3048,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR11963,Confiscation,0,0.0,0,0.0,N/A
MOR14985,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR25943,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR34907,Investigation ongoing,0,0.0,0,0.0,N/A
MOR49048,Confiscation,0,0.0,0,0.0,N/A
MOR23130,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR47817,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR48375,Confiscation,0,0.0,0,0.0,N/A
MOR11778,Conviction - imprisonment,0,0.0,0,27.0,Years
MOR32151,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR14366,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR30663,Confiscation,0,0.0,0,0.0,N/A
MOR13809,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR11275,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR37157,Confiscation & arrest,0,0.0,4,0.0,N/A
MOR31919,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR29719,Confiscation,0,0.0,0,0.0,N/A
MOR28350,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR52908,Confiscation,0,0.0,0,0.0,N/A
MOR52120,Confiscation,0,0.0,0,0.0,N/A
MOR15633,Charged - No further details,0,0.0,0,0.0,N/A
MOR45960,Conviction - imprisonment,0,0.0,3,18.0,Years
MOR8199,Conviction - court fine & imprisonment,2,1539160.0,2,10.0,Years
MOR5733,Conviction - court fine & imprisonment,4,27678.1,4,30.0,Years
MOR39864,Confiscation,0,0.0,0,0.0,N/A
MOR15910,Confiscation,0,0.0,0,0.0,N/A
MOR41565,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR38703,Charged - No further details,0,0.0,46,0.0,N/A
MOR51144,Confiscation,0,0.0,0,0.0,N/A
MOR42063,Charged - No further details,0,0.0,3,0.0,N/A
MOR26591,Conviction - court fine & imprisonment,2,1804.0,0,18.0,Months
MOR33602,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR7836,Conviction - court fine & imprisonment,0,3027.3,2,5.0,Years
MOR27335,Conviction - court fine,1,67099.0,0,0.0,N/A
MOR12166,Confiscation,0,0.0,0,0.0,N/A
MOR45078,Conviction - imprisonment,0,0.0,2,18.0,Years
MOR21572,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR8686,Police fine/Penalty notice,0,0.0,0,0.0,N/A
MOR38977,Conviction - court fine & imprisonment,1,4706.76,1,2.0,Years
MOR4167,Confiscation,0,0.0,0,0.0,N/A
MOR31917,Confiscation,0,0.0,0,0.0,N/A
MOR15580,Case discontinued,0,0.0,0,0.0,N/A
MOR35012,Confiscation,0,0.0,0,0.0,N/A
MOR27652,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR10863,No further action,0,0.0,0,0.0,N/A
MOR14885,Confiscation,0,0.0,0,0.0,N/A
MOR55775,Charged - No further details,0,0.0,2,0.0,N/A
MOR14336,Confiscation,0,0.0,0,0.0,N/A
MOR48742,Confiscation & arrest,0,0.0,5,0.0,N/A
MOR48736,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR50422,Confiscation,0,0.0,0,0.0,N/A
MOR39016,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR27454,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR37943,Charged - Bail refused,0,0.0,2,0.0,N/A
MOR41352,Confiscation,0,0.0,0,0.0,N/A
MOR45963,Confiscation,0,0.0,0,0.0,N/A
MOR33651,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR20539,Case discontinued,0,0.0,0,0.0,N/A
MOR36976,Confiscation,0,0.0,0,0.0,N/A
MOR55753,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR27916,Confiscation,0,0.0,0,0.0,N/A
MOR41273,Arrest,0,0.0,5,0.0,N/A
MOR46244,Confiscation,0,0.0,0,0.0,N/A
MOR26015,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR29958,Confiscation,0,0.0,0,0.0,N/A
MOR35887,Confiscation,0,0.0,0,0.0,N/A
MOR37912,Conviction - court fine or imprisonment,1,0.0,3,15.0,Years
MOR32046,Confiscation,0,0.0,0,0.0,N/A
MOR51303,Confiscation,0,0.0,0,0.0,N/A
MOR32226,Caution/Warning,0,0.0,0,0.0,N/A
MOR35374,Confiscation,0,0.0,0,0.0,N/A
MOR13847,Conviction - court fine & imprisonment,1,0.0,0,0.0,N/A
MOR33423,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR44761,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR5467,Conviction - imprisonment,0,0.0,8,20.0,Years
MOR13716,Confiscation,0,0.0,0,0.0,N/A
MOR12122,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR39895,Confiscation,0,0.0,0,0.0,N/A
MOR29033,Charged - Bail granted,0,0.0,0,0.0,N/A
MOR26503,Confiscation,0,0.0,0,0.0,N/A
MOR52225,Confiscation,0,0.0,0,0.0,N/A
MOR4279,Confiscation,0,0.0,0,0.0,N/A
MOR54624,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR32212,Charged - No further details,0,0.0,4,0.0,N/A
MOR6622,Charged - Pending court case,0,0.0,3,0.0,N/A
MOR5524,Confiscation & arrest,0,0.0,4,0.0,N/A
MOR22918,Intelligence generated,0,0.0,0,0.0,N/A
MOR27433,Confiscation,0,0.0,0,0.0,N/A
MOR41127,Conviction - imprisonment,0,0.0,2,0.0,N/A
MOR27131,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR39986,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR25953,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR10292,Charged - No further details,0,0.0,2,0.0,N/A
MOR7321,Confiscation & arrest,0,0.0,4,0.0,N/A
MOR12852,Confiscation,0,0.0,0,0.0,N/A
MOR39482,Police fine/Penalty notice,1,3264.64,0,0.0,N/A
MOR29677,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR37279,Confiscation,0,0.0,0,0.0,N/A
MOR3037,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR37985,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR44464,Investigation ongoing,0,0.0,0,0.0,N/A
MOR44372,Conviction - imprisonment,0,0.0,2,48.0,Months
MOR50943,Confiscation,0,0.0,0,0.0,N/A
MOR11183,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR40017,No details given,0,0.0,0,0.0,N/A
MOR25790,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR12646,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR55375,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR8789,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR30504,Confiscation,0,0.0,0,0.0,N/A
MOR38807,Charged - Pending court case,0,0.0,5,0.0,N/A
MOR17162,Charged - No further details,0,0.0,0,0.0,N/A
MOR11736,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR29430,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR35578,Confiscation,0,0.0,0,0.0,N/A
MOR23633,Investigation ongoing,0,0.0,0,0.0,N/A
MOR37554,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR38275,Charged - No further details,0,0.0,1,0.0,N/A
MOR15541,Investigation ongoing,0,0.0,0,0.0,N/A
MOR32764,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR44780,Confiscation,0,0.0,0,0.0,N/A
MOR24230,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR15173,Case discontinued,0,0.0,0,0.0,N/A
MOR41853,Confiscation,0,0.0,0,0.0,N/A
MOR29105,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR26346,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR7760,Charged - No further details,0,0.0,3,0.0,N/A
MOR14543,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR45131,Charged - No further details,0,0.0,2,0.0,N/A
MOR45992,Confiscation,0,0.0,0,0.0,N/A
MOR13397,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR27437,Charged - No further details,0,0.0,0,0.0,N/A
MOR5487,Confiscation & arrest,0,0.0,4,0.0,N/A
MOR21583,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR31575,Confiscation,0,0.0,0,0.0,N/A
MOR26325,Charged - No further details,0,0.0,0,0.0,N/A
MOR31832,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR41270,No details given,0,0.0,0,0.0,N/A
MOR39479,Confiscation,0,0.0,0,0.0,N/A
MOR4831,Confiscation & arrest,0,0.0,4,0.0,N/A
MOR14981,Confiscation,0,0.0,0,0.0,N/A
MOR2880,Confiscation & arrest,0,0.0,10,0.0,N/A
MOR10324,Charged - No further details,0,0.0,2,0.0,N/A
MOR38877,Confiscation,0,0.0,0,0.0,N/A
MOR37114,No details given,0,0.0,0,0.0,N/A
MOR46832,Conviction - imprisonment,0,0.0,1,18.0,Months
MOR26620,Conviction - court fine,0,18040.0,1,0.0,N/A
MOR8800,Conviction - court fine & imprisonment,1,437.0,3,13.0,Months
MOR16063,Charged - No further details,0,0.0,0,0.0,N/A
MOR10027,Conviction,0,0.0,1,20.0,Years
MOR10239,Investigation ongoing,0,0.0,0,0.0,N/A
MOR7991,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR34291,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR18925,Confiscation,0,0.0,0,0.0,N/A
MOR22373,Conviction - court fine,3,42705.69921875,0,0.0,N/A
MOR35300,Confiscation,0,0.0,0,0.0,N/A
MOR51874,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR49785,Caution/Warning,0,0.0,1,0.0,N/A
MOR27536,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR8782,Confiscation,0,0.0,0,0.0,N/A
MOR5627,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR36521,Confiscation,0,0.0,0,0.0,N/A
MOR43770,Confiscation,0,0.0,0,0.0,N/A
MOR31789,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR8807,-,0,0.0,0,0.0,N/A
MOR8775,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR42229,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR13075,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR52251,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR30336,Charged - No further details,0,0.0,0,0.0,N/A
MOR42184,Confiscation & arrest,0,0.0,5,0.0,N/A
MOR15562,Case discontinued,0,0.0,1,0.0,N/A
MOR8137,Conviction - court fine,1,789.8960000000001,1,0.0,N/A
MOR17956,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR29881,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR41666,No details given,0,0.0,0,0.0,N/A
MOR5536,Conviction - imprisonment,0,0.0,1,5.0,Years
MOR43788,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR41917,Confiscation & arrest,0,0.0,7,0.0,N/A
MOR52059,Confiscation,0,0.0,0,0.0,N/A
MOR42427,Arrest,0,0.0,5,0.0,N/A
MOR11302,Confiscation & arrest,0,0.0,4,0.0,N/A
MOR25260,Confiscation,0,0.0,0,0.0,N/A
MOR35381,Confiscation,0,0.0,0,0.0,N/A
MOR48497,Confiscation,0,0.0,0,0.0,N/A
MOR30779,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR28938,Confiscation,0,0.0,0,0.0,N/A
MOR29770,Confiscation,0,0.0,0,0.0,N/A
MOR26518,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR33215,Charged - Bail granted,0,0.0,0,0.0,N/A
MOR27296,Confiscation,0,0.0,0,0.0,N/A
MOR28831,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR27323,Confiscation,0,0.0,0,0.0,N/A
MOR51525,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR45155,Charged - Pending court case,0,0.0,1,0.0,N/A
MOR28513,Confiscation,0,0.0,0,0.0,N/A
MOR33541,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR30578,Charged - No further details,0,0.0,0,0.0,N/A
MOR41955,Confiscation,0,0.0,0,0.0,N/A
MOR32800,Charged - Pending court case,0,0.0,1,0.0,N/A
MOR36350,Confiscation,0,0.0,0,0.0,N/A
MOR31627,Confiscation,0,0.0,0,0.0,N/A
MOR30281,Confiscation,0,0.0,0,0.0,N/A
MOR20808,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR49757,Confiscation & arrest,0,0.0,5,0.0,N/A
MOR15205,Acquitted/Not deemed illegal,0,0.0,1,0.0,N/A
MOR27710,Charged - No further details,0,0.0,0,0.0,N/A
MOR54444,Confiscation,0,0.0,0,0.0,N/A
MOR28352,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR15581,Charged - Pending court case,0,0.0,0,0.0,N/A
MOR49730,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR33654,Confiscation,0,0.0,0,0.0,N/A
MOR37540,Confiscation,0,0.0,0,0.0,N/A
MOR5025,Confiscation,0,0.0,0,0.0,N/A
MOR15561,Case discontinued,0,0.0,2,0.0,N/A
MOR28342,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR33582,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR18370,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR23113,Confiscation,0,0.0,0,0.0,N/A
MOR26203,Conviction - imprisonment,4,54500.0,0,20.0,Years
MOR14771,Charged - No further details,0,0.0,0,0.0,N/A
MOR18330,Charged - No further details,0,0.0,1,0.0,N/A
MOR26748,Case discontinued,0,821.1,0,0.0,N/A
MOR5361,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR32348,Confiscation,0,0.0,0,0.0,N/A
MOR26963,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR28230,Confiscation,0,0.0,0,0.0,N/A
MOR12226,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR28564,Confiscation,0,0.0,0,0.0,N/A
MOR21684,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR55383,Confiscation,0,0.0,0,0.0,N/A
MOR28944,Confiscation,0,0.0,0,0.0,N/A
MOR50826,Investigation ongoing,0,0.0,0,0.0,N/A
MOR28380,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR15727,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR56004,Confiscation,0,0.0,0,0.0,N/A
MOR54722,Confiscation,0,0.0,0,0.0,N/A
MOR26496,Confiscation,0,0.0,0,0.0,N/A
MOR44020,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR25810,Conviction - court fine & imprisonment,4,32154.0,0,131.0,Months
MOR28747,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR4301,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR35073,Confiscation,0,0.0,0,0.0,N/A
MOR11040,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR26833,Confiscation,0,0.0,0,0.0,N/A
MOR27993,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR20642,Confiscation,0,0.0,0,0.0,N/A
MOR34932,Charged - No further details,0,0.0,1,0.0,N/A
MOR37883,Confiscation,0,0.0,0,0.0,N/A
MOR48455,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR30116,Charged - No further details,0,0.0,0,0.0,N/A
MOR32770,Conviction - court fine & imprisonment,5,1114.0,0,30.0,Months
MOR11029,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR10228,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR33614,Confiscation & arrest,0,0.0,13,0.0,N/A
MOR9228,Confiscation,0,0.0,0,0.0,N/A
MOR16255,Conviction - court fine & imprisonment,2,3424.0,0,4.0,Years
MOR8837,Confiscation,0,0.0,0,0.0,N/A
MOR36699,Charged - Pending court case,0,0.0,4,0.0,N/A
MOR31142,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR36057,Confiscation & arrest,0,0.0,14,0.0,N/A
MOR37314,Confiscation,0,0.0,0,0.0,N/A
MOR31045,Confiscation,0,0.0,0,0.0,N/A
MOR54015,Confiscation,0,0.0,0,0.0,N/A
MOR29467,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR54390,Confiscation,0,0.0,0,0.0,N/A
MOR30490,Confiscation,0,0.0,0,0.0,N/A
MOR27578,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR41913,Confiscation & arrest,0,0.0,5,0.0,N/A
MOR55328,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR15056,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR4248,Confiscation,0,0.0,0,0.0,N/A
MOR29761,Confiscation,0,0.0,0,0.0,N/A
MOR8084,Confiscation,0,0.0,0,0.0,N/A
MOR29021,Confiscation,0,0.0,0,0.0,N/A
MOR32841,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR45186,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR35832,Police fine/Penalty notice,1,825.0,0,0.0,N/A
MOR17616,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR35431,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR52394,Confiscation & arrest,0,0.0,5,0.0,N/A
MOR29148,Charged - No further details,0,0.0,0,0.0,N/A
MOR19347,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR43026,Conviction,0,0.0,0,0.0,N/A
MOR26229,Confiscation,0,0.0,0,0.0,N/A
MOR15227,Charged - Pending court case,0,0.0,1,0.0,N/A
MOR13857,Conviction - court fine,1,9601.55,1,0.0,N/A
MOR7345,Conviction - court fine & imprisonment,0,0.0,1,5.0,Years
MOR29769,Confiscation,0,0.0,0,0.0,N/A
MOR30678,Confiscation,0,0.0,0,0.0,N/A
MOR31399,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR39603,Confiscation & arrest,0,0.0,6,0.0,N/A
MOR28978,Confiscation,0,0.0,0,0.0,N/A
MOR33007,Confiscation & arrest,0,0.0,4,0.0,N/A
MOR37552,Investigation ongoing,0,0.0,0,0.0,N/A
MOR36027,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR26698,Charged - Pending court case,0,0.0,0,0.0,N/A
MOR4266,Confiscation & arrest,0,0.0,41,0.0,N/A
MOR44158,Confiscation,0,0.0,0,0.0,N/A
MOR33615,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR10973,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR50917,Confiscation,0,0.0,0,0.0,N/A
MOR37431,Conviction - imprisonment,0,0.0,1,2.0,Years
MOR52471,Confiscation,0,0.0,0,0.0,N/A
MOR34339,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR33684,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR50379,Confiscation,0,0.0,0,0.0,N/A
MOR26144,Charged - Bail refused,0,0.0,0,0.0,N/A
MOR31466,Confiscation,0,0.0,0,0.0,N/A
MOR15554,Charged - Pending court case,0,0.0,0,0.0,N/A
MOR14200,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR28318,Charged - No further details,0,0.0,0,0.0,N/A
MOR32143,Confiscation,0,0.0,0,0.0,N/A
MOR55749,Confiscation,0,0.0,0,0.0,N/A
MOR38279,Investigation ongoing,0,0.0,0,0.0,N/A
MOR27646,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR44067,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR13273,Confiscation,0,0.0,0,0.0,N/A
MOR30619,Confiscation,0,0.0,0,0.0,N/A
MOR49199,Confiscation & arrest,0,0.0,5,0.0,N/A
MOR32221,Confiscation,0,0.0,0,0.0,N/A
MOR32612,Confiscation,0,0.0,0,0.0,N/A
MOR13983,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR10954,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR29675,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR45161,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR39679,Confiscation & arrest,0,0.0,5,0.0,N/A
MOR34283,Charged - No further details,0,0.0,0,0.0,N/A
MOR28527,Charged - No further details,0,0.0,0,0.0,N/A
MOR25858,Charged - Bail granted,0,0.0,2,0.0,N/A
MOR30691,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR25112,Conviction - court fine,1,5822.91015625,0,0.0,N/A
MOR10018,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR42747,Confiscation,0,0.0,0,0.0,N/A
MOR25829,Conviction - imprisonment,0,0.0,0,24.0,Months
MOR25330,Confiscation,0,0.0,0,0.0,N/A
MOR28050,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR8817,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR38138,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR39949,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR26289,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR39948,Confiscation & arrest,0,0.0,4,0.0,N/A
MOR54725,Confiscation,0,0.0,0,0.0,N/A
MOR30639,Confiscation,0,0.0,0,0.0,N/A
MOR22439,Confiscation,0,0.0,0,0.0,N/A
MOR41532,No details given,0,0.0,0,0.0,N/A
MOR10113,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR41539,Arrest,0,0.0,3,0.0,N/A
MOR43516,Confiscation,0,0.0,0,0.0,N/A
MOR26296,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR52434,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR34573,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR35862,Confiscation,0,0.0,0,0.0,N/A
MOR33616,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR18166,Confiscation,0,0.0,0,0.0,N/A
MOR14236,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR32185,Confiscation,0,0.0,0,0.0,N/A
MOR16114,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR52048,Confiscation,0,0.0,0,0.0,N/A
MOR29721,Confiscation,0,0.0,0,0.0,N/A
MOR31780,Confiscation,0,0.0,0,0.0,N/A
MOR30390,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR5442,Confiscation,0,0.0,0,0.0,N/A
MOR42148,Confiscation,0,0.0,0,0.0,N/A
MOR34058,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR45402,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR35930,Confiscation,0,0.0,0,0.0,N/A
MOR11614,-,0,0.0,0,0.0,N/A
MOR27008,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR12094,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR33228,Conviction - imprisonment,0,0.0,0,2.0,Years
MOR47552,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR47904,No details given,0,0.0,0,0.0,N/A
MOR42893,Confiscation & arrest,0,0.0,4,0.0,N/A
MOR18687,Charged - No further details,0,0.0,0,0.0,N/A
MOR13841,Police fine/Penalty notice,1,2638.8400878906,0,0.0,N/A
MOR17056,Confiscation,0,0.0,0,0.0,N/A
MOR28180,Charged - No further details,0,0.0,0,0.0,N/A
MOR43407,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR23463,Charged - No further details,0,0.0,3,0.0,N/A
MOR26273,Confiscation,0,0.0,0,0.0,N/A
MOR28781,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR7756,Confiscation & arrest,0,0.0,7,0.0,N/A
MOR37098,Confiscation,0,0.0,0,0.0,N/A
MOR29690,No details given,0,0.0,0,0.0,N/A
MOR36816,Confiscation,0,0.0,0,0.0,N/A
MOR39811,Charged - No further details,0,0.0,4,0.0,N/A
MOR55988,Confiscation & arrest,0,0.0,5,0.0,N/A
MOR33391,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR13799,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR10320,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR39520,Confiscation,0,0.0,0,0.0,N/A
MOR39815,Confiscation,0,0.0,0,0.0,N/A
MOR50780,Confiscation,0,0.0,0,0.0,N/A
MOR33542,Charged - No further details,0,0.0,0,0.0,N/A
MOR8966,Conviction - imprisonment,0,0.0,0,6.0,Months
MOR33759,Police fine/Penalty notice,1,423.0,0,0.0,N/A
MOR35360,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR26648,Conviction - court fine,1,3339.0,0,0.0,N/A
MOR8244,Conviction - imprisonment,0,0.0,0,0.0,N/A
MOR44269,Confiscation,0,0.0,0,0.0,N/A
MOR24220,Confiscation,0,0.0,0,0.0,N/A
MOR41743,Confiscation,0,0.0,0,0.0,N/A
MOR43494,Confiscation & arrest,0,0.0,4,0.0,N/A
MOR18412,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR49010,Confiscation & arrest,0,0.0,4,0.0,N/A
MOR12207,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR48440,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR32106,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR25996,Charged - No further details,0,0.0,0,0.0,N/A
MOR43394,Investigation ongoing,0,0.0,0,0.0,N/A
MOR18822,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR8785,Arrest,0,0.0,0,0.0,N/A
MOR37187,Charged - No further details,0,0.0,3,0.0,N/A
MOR37186,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR17957,Confiscation,0,0.0,0,0.0,N/A
MOR15632,Case discontinued,0,0.0,0,0.0,N/A
MOR13881,Investigation ongoing,0,0.0,0,0.0,N/A
MOR30738,Charged - Bail granted,0,0.0,0,0.0,N/A
MOR41550,No details given,0,0.0,0,0.0,N/A
MOR33853,Confiscation,0,0.0,0,0.0,N/A
MOR48953,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR49869,Conviction - imprisonment,0,0.0,1,2.0,Years
MOR7780,Confiscation,0,0.0,0,0.0,N/A
MOR44208,Confiscation,0,0.0,0,0.0,N/A
MOR54362,Charged - No further details,0,0.0,1,0.0,N/A
MOR16109,Confiscation,0,0.0,0,0.0,N/A
MOR36477,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR47804,Charged - No further details,0,0.0,1,0.0,N/A
MOR45008,Arrest,0,0.0,3,0.0,N/A
MOR21682,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR27442,Confiscation,0,0.0,0,0.0,N/A
MOR39106,Confiscation,0,0.0,0,0.0,N/A
MOR38062,Confiscation,0,0.0,0,0.0,N/A
MOR15193,Charged - Pending court case,0,0.0,1,0.0,N/A
MOR49169,Confiscation & arrest,0,0.0,2,0.0,N/A
MOR35058,Confiscation & arrest,0,0.0,3,0.0,N/A
MOR13324,Investigation ongoing,0,0.0,0,0.0,N/A
MOR37444,Confiscation,0,0.0,0,0.0,N/A
MOR50680,Confiscation & arrest,0,0.0,1,0.0,N/A
MOR5573,Charged - No further details,0,0.0,0,0.0,N/A
MOR51391,Confiscation & arrest,0,0.0,7,0.0,N/A
MOR15502,Charged - Pending court case,0,0.0,0,0.0,N/A
MOR44238,Charged - No further details,0,0.0,5,0.0,N/A
MOR32139,Charged - No further details,0,0.0,0,0.0,N/A
MOR37310,Conviction - imprisonment,0,0.0,2,18.0,Years
MOR32082,Confiscation & arrest,0,0.0,0,0.0,N/A
MOR28482,Charged - Bail granted,0,0.0,0,0.0,N/A
MOR45433,Confiscation,0,0.0,0,0.0,N/A
